token: -- | freq: 899 | docs: 81 | posting_pos: 0
token: terry | freq: 4 | docs: 4 | posting_pos: 250376
token: terseg | freq: 10 | docs: 7 | posting_pos: 250380
token: tersegunk | freq: 4 | docs: 4 | posting_pos: 250387
token: tert | freq: 4 | docs: 3 | posting_pos: 250391
token: terulet | freq: 9 | docs: 5 | posting_pos: 250394
token: teruletek | freq: 4 | docs: 4 | posting_pos: 250399
token: teruleteken | freq: 7 | docs: 4 | posting_pos: 250403
token: teruleteket | freq: 10 | docs: 6 | posting_pos: 250407
token: teruleten | freq: 39 | docs: 18 | posting_pos: 250413
token: teruletere | freq: 3 | docs: 3 | posting_pos: 250431
token: teruletet | freq: 9 | docs: 7 | posting_pos: 250434
token: teruleti | freq: 15 | docs: 10 | posting_pos: 250441
token: teruletrendezest | freq: 3 | docs: 3 | posting_pos: 250451
token: terv | freq: 9 | docs: 5 | posting_pos: 250454
token: terve | freq: 5 | docs: 5 | posting_pos: 250459
token: tervei | freq: 4 | docs: 4 | posting_pos: 250464
token: tervek | freq: 13 | docs: 13 | posting_pos: 250468
token: tervet | freq: 9 | docs: 8 | posting_pos: 250481
token: tervez | freq: 4 | docs: 3 | posting_pos: 250489
token: tervezet | freq: 3 | docs: 2 | posting_pos: 250492
token: tervezete | freq: 4 | docs: 2 | posting_pos: 250494
token: tervezetenek | freq: 3 | docs: 3 | posting_pos: 250496
token: tervezetet | freq: 9 | docs: 7 | posting_pos: 250499
token: tervezett | freq: 38 | docs: 20 | posting_pos: 250506
token: tervezettnel | freq: 3 | docs: 2 | posting_pos: 250526
token: tervezi | freq: 5 | docs: 4 | posting_pos: 250528
token: tervezik | freq: 4 | docs: 4 | posting_pos: 250532
token: teseo | freq: 4 | docs: 4 | posting_pos: 250536
token: tesla | freq: 3 | docs: 1 | posting_pos: 250540
token: tess | freq: 7 | docs: 3 | posting_pos: 250541
token: tessek | freq: 7 | docs: 6 | posting_pos: 250544
token: tesser | freq: 3 | docs: 3 | posting_pos: 250550
token: tesszuk | freq: 4 | docs: 3 | posting_pos: 250553
token: test | freq: 79 | docs: 43 | posting_pos: 250556
token: testament | freq: 4 | docs: 4 | posting_pos: 250599
token: testamentary | freq: 10 | docs: 1 | posting_pos: 250603
token: testator | freq: 9 | docs: 1 | posting_pos: 250604
token: tested | freq: 14 | docs: 11 | posting_pos: 250605
token: testi | freq: 5 | docs: 3 | posting_pos: 250616
token: testify | freq: 9 | docs: 8 | posting_pos: 250619
token: testimony | freq: 25 | docs: 13 | posting_pos: 250627
token: testing | freq: 57 | docs: 22 | posting_pos: 250640
token: tests | freq: 47 | docs: 21 | posting_pos: 250662
token: testulet | freq: 25 | docs: 14 | posting_pos: 250683
token: testulete | freq: 3 | docs: 2 | posting_pos: 250697
token: testv | freq: 3 | docs: 2 | posting_pos: 250699
token: testvereink | freq: 4 | docs: 2 | posting_pos: 250701
token: tesz | freq: 17 | docs: 14 | posting_pos: 250703
token: teszem | freq: 4 | docs: 3 | posting_pos: 250717
token: teszi | freq: 46 | docs: 26 | posting_pos: 250720
token: teszik | freq: 19 | docs: 13 | posting_pos: 250746
token: tesznek | freq: 16 | docs: 9 | posting_pos: 250759
token: teszunk | freq: 3 | docs: 3 | posting_pos: 250768
token: tet | freq: 4 | docs: 3 | posting_pos: 250771
token: tetel | freq: 5 | docs: 5 | posting_pos: 250774
token: tetelesen | freq: 3 | docs: 3 | posting_pos: 250779
token: tetenyi | freq: 5 | docs: 2 | posting_pos: 250782
token: teter | freq: 3 | docs: 3 | posting_pos: 250784
token: tetranet | freq: 3 | docs: 3 | posting_pos: 250787
token: tetszenek | freq: 12 | docs: 8 | posting_pos: 250790
token: tetszik | freq: 8 | docs: 6 | posting_pos: 250798
token: tetszo | freq: 3 | docs: 2 | posting_pos: 250804
token: tett | freq: 97 | docs: 38 | posting_pos: 250806
token: tette | freq: 25 | docs: 19 | posting_pos: 250844
token: tettek | freq: 44 | docs: 27 | posting_pos: 250863
token: tettem | freq: 3 | docs: 3 | posting_pos: 250890
token: tetten | freq: 5 | docs: 5 | posting_pos: 250893
token: tettet | freq: 3 | docs: 2 | posting_pos: 250898
token: tettuk | freq: 5 | docs: 2 | posting_pos: 250900
token: tev | freq: 7 | docs: 3 | posting_pos: 250902
token: teve | freq: 12 | docs: 11 | posting_pos: 250905
token: teved | freq: 4 | docs: 3 | posting_pos: 250916
token: teveelnoki | freq: 3 | docs: 3 | posting_pos: 250919
token: tevekenykedik | freq: 5 | docs: 5 | posting_pos: 250922
token: tevekenyseg | freq: 10 | docs: 9 | posting_pos: 250927
token: tevekenysege | freq: 7 | docs: 4 | posting_pos: 250936
token: tevekenysegerol | freq: 4 | docs: 4 | posting_pos: 250940
token: tevekenyseget | freq: 13 | docs: 10 | posting_pos: 250944
token: tevekenysegre | freq: 3 | docs: 2 | posting_pos: 250954
token: tevekenyseguket | freq: 3 | docs: 3 | posting_pos: 250956
token: tevemusorban | freq: 3 | docs: 3 | posting_pos: 250959
token: teves | freq: 7 | docs: 7 | posting_pos: 250962
token: tevo | freq: 6 | docs: 6 | posting_pos: 250969
token: texaco | freq: 5 | docs: 4 | posting_pos: 250975
token: texas | freq: 71 | docs: 52 | posting_pos: 250979
token: texassan | freq: 4 | docs: 1 | posting_pos: 251031
token: texhoma | freq: 4 | docs: 4 | posting_pos: 251032
token: texnet | freq: 3 | docs: 3 | posting_pos: 251036
token: texoma | freq: 5 | docs: 5 | posting_pos: 251039
token: text | freq: 725 | docs: 94 | posting_pos: 251044
token: text-decoration | freq: 80 | docs: 5 | posting_pos: 251138
token: textile | freq: 13 | docs: 5 | posting_pos: 251143
token: textiles | freq: 4 | docs: 3 | posting_pos: 251148
token: texto | freq: 4 | docs: 4 | posting_pos: 251151
token: texts | freq: 5 | docs: 4 | posting_pos: 251155
token: texture | freq: 5 | docs: 4 | posting_pos: 251159
token: tez | freq: 5 | docs: 2 | posting_pos: 251163
token: tezcat | freq: 4 | docs: 4 | posting_pos: 251165
token: tezik | freq: 5 | docs: 1 | posting_pos: 251169
token: tfn | freq: 4 | docs: 4 | posting_pos: 251170
token: tfs | freq: 11 | docs: 5 | posting_pos: 251174
token: tfsksu | freq: 3 | docs: 3 | posting_pos: 251179
token: tge | freq: 3 | docs: 2 | posting_pos: 251182
token: tgn | freq: 6 | docs: 6 | posting_pos: 251184
token: th | freq: 68 | docs: 18 | posting_pos: 251190
token: th-darmstadt | freq: 5 | docs: 5 | posting_pos: 251208
token: thai | freq: 7 | docs: 1 | posting_pos: 251213
token: thailand | freq: 29 | docs: 9 | posting_pos: 251214
token: than | freq: 457 | docs: 156 | posting_pos: 251223
token: thank | freq: 16 | docs: 7 | posting_pos: 251379
token: thanks | freq: 7 | docs: 6 | posting_pos: 251386
token: thanksgiving | freq: 3 | docs: 2 | posting_pos: 251392
token: that | freq: 3545 | docs: 303 | posting_pos: 251394
token: thatthe | freq: 4 | docs: 4 | posting_pos: 251697
token: thc | freq: 3 | docs: 3 | posting_pos: 251701
token: the | freq: 33417 | docs: 391 | posting_pos: 251704
token: the-wire | freq: 3 | docs: 3 | posting_pos: 252095
token: theaetetus | freq: 7 | docs: 1 | posting_pos: 252098
token: theater | freq: 30 | docs: 10 | posting_pos: 252099
token: theatetus | freq: 3 | docs: 1 | posting_pos: 252109
token: theatre | freq: 10 | docs: 8 | posting_pos: 252110
token: theatrical | freq: 6 | docs: 4 | posting_pos: 252118
token: thecoo | freq: 4 | docs: 4 | posting_pos: 252122
token: theft | freq: 14 | docs: 3 | posting_pos: 252126
token: thegap | freq: 3 | docs: 3 | posting_pos: 252129
token: thegovernment | freq: 4 | docs: 4 | posting_pos: 252132
token: thehub | freq: 4 | docs: 4 | posting_pos: 252136
token: their | freq: 1096 | docs: 225 | posting_pos: 252140
token: them | freq: 249 | docs: 112 | posting_pos: 252365
token: thematic | freq: 16 | docs: 9 | posting_pos: 252477
token: theme | freq: 239 | docs: 106 | posting_pos: 252486
token: themes | freq: 87 | docs: 25 | posting_pos: 252592
token: themselves | freq: 60 | docs: 46 | posting_pos: 252617
token: then | freq: 194 | docs: 76 | posting_pos: 252663
token: thenet | freq: 10 | docs: 5 | posting_pos: 252739
token: thenet-usa | freq: 3 | docs: 3 | posting_pos: 252744
token: theo | freq: 3 | docs: 3 | posting_pos: 252747
token: theodolites | freq: 4 | docs: 1 | posting_pos: 252750
token: theodore | freq: 7 | docs: 4 | posting_pos: 252751
token: theodoros | freq: 3 | docs: 2 | posting_pos: 252755
token: theological | freq: 5 | docs: 5 | posting_pos: 252757
token: theologie | freq: 3 | docs: 3 | posting_pos: 252762
token: theology | freq: 8 | docs: 4 | posting_pos: 252765
token: theonramp | freq: 4 | docs: 4 | posting_pos: 252769
token: theoretical | freq: 21 | docs: 14 | posting_pos: 252773
token: theoretically | freq: 3 | docs: 3 | posting_pos: 252787
token: theories | freq: 150 | docs: 51 | posting_pos: 252790
token: theorist | freq: 5 | docs: 4 | posting_pos: 252841
token: theorists | freq: 13 | docs: 8 | posting_pos: 252845
token: theory | freq: 221 | docs: 58 | posting_pos: 252853
token: thepoint | freq: 7 | docs: 5 | posting_pos: 252911
token: theramp | freq: 6 | docs: 6 | posting_pos: 252916
token: therapeutic | freq: 11 | docs: 9 | posting_pos: 252922
token: therapies | freq: 12 | docs: 7 | posting_pos: 252931
token: therapist | freq: 3 | docs: 3 | posting_pos: 252938
token: therapy | freq: 51 | docs: 23 | posting_pos: 252941
token: there | freq: 431 | docs: 124 | posting_pos: 252964
token: thereby | freq: 17 | docs: 14 | posting_pos: 253088
token: therefore | freq: 35 | docs: 23 | posting_pos: 253102
token: thereof | freq: 6 | docs: 5 | posting_pos: 253125
token: theriver | freq: 13 | docs: 6 | posting_pos: 253130
token: thermal | freq: 5 | docs: 5 | posting_pos: 253136
token: these | freq: 673 | docs: 194 | posting_pos: 253141
token: thesis | freq: 119 | docs: 105 | posting_pos: 253335
token: theworks | freq: 3 | docs: 3 | posting_pos: 253440
token: they | freq: 738 | docs: 173 | posting_pos: 253443
token: thick | freq: 3 | docs: 2 | posting_pos: 253616
token: thin | freq: 9 | docs: 7 | posting_pos: 253618
token: thing | freq: 18 | docs: 14 | posting_pos: 253625
token: things | freq: 57 | docs: 35 | posting_pos: 253639
token: think | freq: 44 | docs: 23 | posting_pos: 253674
token: thinker | freq: 6 | docs: 4 | posting_pos: 253697
token: thinkers | freq: 17 | docs: 9 | posting_pos: 253701
token: thinking | freq: 24 | docs: 15 | posting_pos: 253710
token: thinkpad | freq: 5 | docs: 5 | posting_pos: 253725
token: thinks | freq: 4 | docs: 4 | posting_pos: 253730
token: thinly | freq: 4 | docs: 2 | posting_pos: 253734
token: third | freq: 89 | docs: 49 | posting_pos: 253736
token: third-party | freq: 8 | docs: 4 | posting_pos: 253785
token: third-wave | freq: 5 | docs: 5 | posting_pos: 253789
token: thirdwave | freq: 4 | docs: 3 | posting_pos: 253794
token: thirteen | freq: 3 | docs: 3 | posting_pos: 253797
token: thirty | freq: 10 | docs: 7 | posting_pos: 253800
token: this | freq: 1811 | docs: 295 | posting_pos: 253807
token: thn | freq: 3 | docs: 3 | posting_pos: 254102
token: thomas | freq: 72 | docs: 33 | posting_pos: 254105
token: thompson | freq: 17 | docs: 14 | posting_pos: 254138
token: thomson | freq: 6 | docs: 5 | posting_pos: 254152
token: thone | freq: 6 | docs: 6 | posting_pos: 254157
token: thoreau | freq: 15 | docs: 5 | posting_pos: 254163
token: thornton | freq: 7 | docs: 6 | posting_pos: 254168
token: thorough | freq: 14 | docs: 12 | posting_pos: 254174
token: thoroughly | freq: 5 | docs: 5 | posting_pos: 254186
token: thorpe | freq: 3 | docs: 3 | posting_pos: 254191
token: those | freq: 279 | docs: 130 | posting_pos: 254194
token: though | freq: 41 | docs: 27 | posting_pos: 254324
token: thought | freq: 86 | docs: 42 | posting_pos: 254351
token: thoughtport | freq: 4 | docs: 4 | posting_pos: 254393
token: thoughts | freq: 39 | docs: 27 | posting_pos: 254397
token: thousand | freq: 5 | docs: 4 | posting_pos: 254424
token: thousands | freq: 20 | docs: 17 | posting_pos: 254428
token: thpl | freq: 3 | docs: 3 | posting_pos: 254445
token: threat | freq: 38 | docs: 25 | posting_pos: 254448
token: threaten | freq: 5 | docs: 5 | posting_pos: 254473
token: threatened | freq: 22 | docs: 17 | posting_pos: 254478
token: threatening | freq: 11 | docs: 7 | posting_pos: 254495
token: threatens | freq: 5 | docs: 5 | posting_pos: 254502
token: threats | freq: 18 | docs: 14 | posting_pos: 254507
token: three | freq: 290 | docs: 128 | posting_pos: 254521
token: three-day | freq: 7 | docs: 6 | posting_pos: 254649
token: three-dimensional | freq: 6 | docs: 4 | posting_pos: 254655
token: three-fifths | freq: 4 | docs: 3 | posting_pos: 254659
token: three-judge | freq: 6 | docs: 1 | posting_pos: 254662
token: three-part | freq: 3 | docs: 2 | posting_pos: 254663
token: three-year | freq: 3 | docs: 3 | posting_pos: 254665
token: threewebnet | freq: 5 | docs: 4 | posting_pos: 254668
token: threshold | freq: 3 | docs: 3 | posting_pos: 254672
token: throne | freq: 3 | docs: 2 | posting_pos: 254675
token: through | freq: 438 | docs: 156 | posting_pos: 254677
token: throughout | freq: 58 | docs: 48 | posting_pos: 254833
token: throw | freq: 5 | docs: 4 | posting_pos: 254881
token: thru | freq: 66 | docs: 39 | posting_pos: 254885
token: ths | freq: 3 | docs: 3 | posting_pos: 254924
token: thu | freq: 4 | docs: 1 | posting_pos: 254927
token: thucydides | freq: 13 | docs: 3 | posting_pos: 254928
token: thumbs | freq: 3 | docs: 1 | posting_pos: 254931
token: thunderstone | freq: 4 | docs: 4 | posting_pos: 254932
token: thurmer | freq: 3 | docs: 3 | posting_pos: 254936
token: thurmond | freq: 18 | docs: 18 | posting_pos: 254939
token: thursday | freq: 7 | docs: 6 | posting_pos: 254957
token: thurston | freq: 3 | docs: 3 | posting_pos: 254963
token: thus | freq: 84 | docs: 37 | posting_pos: 254966
token: ti | freq: 35 | docs: 17 | posting_pos: 255003
token: tiaa-cref | freq: 3 | docs: 3 | posting_pos: 255020
token: tiac | freq: 5 | docs: 5 | posting_pos: 255023
token: tibet | freq: 4 | docs: 2 | posting_pos: 255028
token: tibetan | freq: 3 | docs: 1 | posting_pos: 255030
token: tibor | freq: 29 | docs: 15 | posting_pos: 255031
token: tiborc | freq: 4 | docs: 2 | posting_pos: 255046
token: tic | freq: 8 | docs: 5 | posting_pos: 255048
token: ticket | freq: 10 | docs: 6 | posting_pos: 255053
token: tickets | freq: 8 | docs: 5 | posting_pos: 255059
token: tico | freq: 7 | docs: 3 | posting_pos: 255064
token: tid | freq: 3 | docs: 3 | posting_pos: 255067
token: tide | freq: 3 | docs: 2 | posting_pos: 255070
token: tidepool | freq: 3 | docs: 3 | posting_pos: 255072
token: tie | freq: 8 | docs: 8 | posting_pos: 255075
token: tied | freq: 10 | docs: 9 | posting_pos: 255083
token: tiempo | freq: 3 | docs: 3 | posting_pos: 255092
token: tiene | freq: 24 | docs: 11 | posting_pos: 255095
token: tienen | freq: 4 | docs: 4 | posting_pos: 255106
token: tiernan | freq: 3 | docs: 3 | posting_pos: 255110
token: ties | freq: 17 | docs: 13 | posting_pos: 255113
token: tiger | freq: 4 | docs: 4 | posting_pos: 255126
token: tight | freq: 5 | docs: 4 | posting_pos: 255130
token: tighten | freq: 5 | docs: 4 | posting_pos: 255134
token: tiles | freq: 3 | docs: 2 | posting_pos: 255138
token: till | freq: 3 | docs: 2 | posting_pos: 255140
token: tilos | freq: 4 | docs: 3 | posting_pos: 255142
token: tilt | freq: 4 | docs: 3 | posting_pos: 255145
token: tiltakozik | freq: 11 | docs: 8 | posting_pos: 255148
token: tiltakozo | freq: 3 | docs: 3 | posting_pos: 255156
token: tiltakozott | freq: 5 | docs: 4 | posting_pos: 255159
token: tiltakoztak | freq: 3 | docs: 2 | posting_pos: 255163
token: tiltja | freq: 5 | docs: 4 | posting_pos: 255165
token: tim | freq: 5 | docs: 5 | posting_pos: 255169
token: tima | freq: 5 | docs: 5 | posting_pos: 255174
token: timar | freq: 5 | docs: 3 | posting_pos: 255179
token: timas | freq: 7 | docs: 4 | posting_pos: 255182
token: timberland | freq: 4 | docs: 4 | posting_pos: 255186
token: time | freq: 445 | docs: 159 | posting_pos: 255190
token: time-consuming | freq: 4 | docs: 3 | posting_pos: 255349
token: timely | freq: 6 | docs: 6 | posting_pos: 255352
token: timeplex | freq: 3 | docs: 3 | posting_pos: 255358
token: times | freq: 164 | docs: 89 | posting_pos: 255361
token: timetrend | freq: 3 | docs: 3 | posting_pos: 255450
token: timewarner | freq: 4 | docs: 4 | posting_pos: 255453
token: timing | freq: 7 | docs: 5 | posting_pos: 255457
token: timken | freq: 5 | docs: 5 | posting_pos: 255462
token: timos | freq: 7 | docs: 4 | posting_pos: 255467
token: tinca | freq: 9 | docs: 4 | posting_pos: 255471
token: tinet | freq: 4 | docs: 4 | posting_pos: 255475
token: tip | freq: 19 | docs: 12 | posting_pos: 255479
token: tipo | freq: 8 | docs: 5 | posting_pos: 255491
token: tips | freq: 21 | docs: 11 | posting_pos: 255496
token: tipusu | freq: 8 | docs: 6 | posting_pos: 255507
token: tir | freq: 6 | docs: 6 | posting_pos: 255513
token: tire | freq: 3 | docs: 3 | posting_pos: 255519
token: tis | freq: 8 | docs: 6 | posting_pos: 255522
token: tissue | freq: 6 | docs: 4 | posting_pos: 255528
token: tisza | freq: 8 | docs: 4 | posting_pos: 255532
token: tiszt | freq: 10 | docs: 4 | posting_pos: 255536
token: tiszta | freq: 14 | docs: 11 | posting_pos: 255540
token: tisztaban | freq: 7 | docs: 7 | posting_pos: 255551
token: tiszteletbeli | freq: 41 | docs: 6 | posting_pos: 255558
token: tiszteletben | freq: 20 | docs: 6 | posting_pos: 255564
token: tisztelete | freq: 3 | docs: 2 | posting_pos: 255570
token: tiszteletere | freq: 6 | docs: 5 | posting_pos: 255572
token: tisztelettel | freq: 5 | docs: 5 | posting_pos: 255577
token: tiszteletteljes | freq: 3 | docs: 2 | posting_pos: 255582
token: tisztelt | freq: 14 | docs: 9 | posting_pos: 255584
token: tisztesseges | freq: 11 | docs: 9 | posting_pos: 255593
token: tisztessegesen | freq: 3 | docs: 3 | posting_pos: 255602
token: tisztet | freq: 5 | docs: 4 | posting_pos: 255605
token: tisztogatas | freq: 3 | docs: 3 | posting_pos: 255609
token: tisztsegerol | freq: 4 | docs: 4 | posting_pos: 255612
token: tisztseget | freq: 5 | docs: 5 | posting_pos: 255616
token: tisztsegre | freq: 3 | docs: 3 | posting_pos: 255621
token: tisztujitas | freq: 4 | docs: 1 | posting_pos: 255624
token: tit | freq: 5 | docs: 5 | posting_pos: 255625
token: titan | freq: 11 | docs: 7 | posting_pos: 255630
token: titkos | freq: 22 | docs: 16 | posting_pos: 255637
token: titkosszolgalati | freq: 3 | docs: 3 | posting_pos: 255653
token: title | freq: 271 | docs: 129 | posting_pos: 255656
token: titled | freq: 8 | docs: 7 | posting_pos: 255785
token: titles | freq: 5 | docs: 2 | posting_pos: 255792
token: tito | freq: 13 | docs: 5 | posting_pos: 255794
token: titokban | freq: 4 | docs: 2 | posting_pos: 255799
token: titov | freq: 3 | docs: 2 | posting_pos: 255801
token: tiz | freq: 15 | docs: 13 | posting_pos: 255803
token: tizenkettedik | freq: 3 | docs: 2 | posting_pos: 255816
token: tizezer | freq: 8 | docs: 6 | posting_pos: 255818
token: tizmillio | freq: 5 | docs: 4 | posting_pos: 255824
token: tj | freq: 7 | docs: 3 | posting_pos: 255828
token: tja | freq: 13 | docs: 3 | posting_pos: 255831
token: tju | freq: 8 | docs: 5 | posting_pos: 255834
token: tjuk | freq: 3 | docs: 2 | posting_pos: 255839
token: tk | freq: 5 | docs: 5 | posting_pos: 255841
token: tka | freq: 4 | docs: 4 | posting_pos: 255846
token: tky | freq: 4 | docs: 4 | posting_pos: 255850
token: tl | freq: 10 | docs: 5 | posting_pos: 255854
token: tlc | freq: 7 | docs: 5 | posting_pos: 255859
token: tlen | freq: 3 | docs: 2 | posting_pos: 255864
token: tlg | freq: 3 | docs: 3 | posting_pos: 255866
token: tlh | freq: 6 | docs: 3 | posting_pos: 255869
token: tm | freq: 15 | docs: 9 | posting_pos: 255872
token: tmc | freq: 28 | docs: 5 | posting_pos: 255881
token: tmf | freq: 3 | docs: 2 | posting_pos: 255886
token: tminet | freq: 3 | docs: 3 | posting_pos: 255888
token: tmns | freq: 3 | docs: 3 | posting_pos: 255891
token: tmp | freq: 6 | docs: 6 | posting_pos: 255894
token: tmx | freq: 5 | docs: 5 | posting_pos: 255900
token: tn | freq: 258 | docs: 44 | posting_pos: 255905
token: tncphl | freq: 6 | docs: 3 | posting_pos: 255949
token: tngnbo | freq: 11 | docs: 5 | posting_pos: 255952
token: tni | freq: 3 | docs: 3 | posting_pos: 255957
token: tnlfyt | freq: 4 | docs: 4 | posting_pos: 255960
token: tnmmrl | freq: 7 | docs: 5 | posting_pos: 255964
token: tno | freq: 3 | docs: 2 | posting_pos: 255969
token: tnpkvl | freq: 7 | docs: 5 | posting_pos: 255971
token: tnstate | freq: 8 | docs: 5 | posting_pos: 255976
token: tntech | freq: 20 | docs: 5 | posting_pos: 255981
token: tnwabg | freq: 6 | docs: 5 | posting_pos: 255986
token: to | freq: 11387 | docs: 384 | posting_pos: 255991
token: toasted | freq: 3 | docs: 1 | posting_pos: 256375
token: tobacco | freq: 17 | docs: 8 | posting_pos: 256376
token: tobago | freq: 4 | docs: 4 | posting_pos: 256384
token: tobb | freq: 197 | docs: 39 | posting_pos: 256388
token: tobbe | freq: 8 | docs: 7 | posting_pos: 256427
token: tobbek | freq: 25 | docs: 16 | posting_pos: 256434
token: tobben | freq: 14 | docs: 11 | posting_pos: 256450
token: tobbet | freq: 23 | docs: 13 | posting_pos: 256461
token: tobbfele | freq: 3 | docs: 2 | posting_pos: 256474
token: tobbi | freq: 35 | docs: 22 | posting_pos: 256476
token: tobbmillios | freq: 5 | docs: 4 | posting_pos: 256498
token: tobbnyire | freq: 8 | docs: 5 | posting_pos: 256502
token: tobboldalu | freq: 4 | docs: 1 | posting_pos: 256507
token: tobbseg | freq: 14 | docs: 12 | posting_pos: 256508
token: tobbsege | freq: 24 | docs: 16 | posting_pos: 256520
token: tobbsegeben | freq: 4 | docs: 4 | posting_pos: 256536
token: tobbsegenek | freq: 5 | docs: 4 | posting_pos: 256540
token: tobbseget | freq: 7 | docs: 6 | posting_pos: 256544
token: tobbseggel | freq: 6 | docs: 5 | posting_pos: 256550
token: tobbsegi | freq: 14 | docs: 9 | posting_pos: 256555
token: tobbsegnek | freq: 3 | docs: 2 | posting_pos: 256564
token: tobbsegu | freq: 3 | docs: 3 | posting_pos: 256566
token: tobbszor | freq: 21 | docs: 16 | posting_pos: 256569
token: tobbszorosen | freq: 5 | docs: 5 | posting_pos: 256585
token: tocnet | freq: 4 | docs: 4 | posting_pos: 256590
token: toda | freq: 3 | docs: 3 | posting_pos: 256594
token: todas | freq: 16 | docs: 10 | posting_pos: 256597
token: todav | freq: 3 | docs: 3 | posting_pos: 256607
token: today | freq: 140 | docs: 83 | posting_pos: 256610
token: todays | freq: 3 | docs: 3 | posting_pos: 256693
token: todo | freq: 12 | docs: 10 | posting_pos: 256696
token: todos | freq: 12 | docs: 10 | posting_pos: 256706
token: tofu | freq: 9 | docs: 1 | posting_pos: 256716
token: together | freq: 65 | docs: 50 | posting_pos: 256717
token: tohoku | freq: 4 | docs: 3 | posting_pos: 256767
token: toj | freq: 5 | docs: 5 | posting_pos: 256770
token: tok | freq: 3 | docs: 1 | posting_pos: 256775
token: toke | freq: 10 | docs: 7 | posting_pos: 256776
token: tokehiany | freq: 3 | docs: 2 | posting_pos: 256783
token: tokeletes | freq: 17 | docs: 8 | posting_pos: 256785
token: tokeletesen | freq: 21 | docs: 11 | posting_pos: 256793
token: token | freq: 6 | docs: 5 | posting_pos: 256804
token: tokes | freq: 26 | docs: 13 | posting_pos: 256809
token: toket | freq: 3 | docs: 3 | posting_pos: 256822
token: tokyo | freq: 11 | docs: 6 | posting_pos: 256825
token: tol | freq: 4 | docs: 3 | posting_pos: 256831
token: toland | freq: 4 | docs: 2 | posting_pos: 256834
token: told | freq: 107 | docs: 38 | posting_pos: 256836
token: tole | freq: 12 | docs: 8 | posting_pos: 256874
token: toledolink | freq: 5 | docs: 5 | posting_pos: 256882
token: tolerance | freq: 5 | docs: 4 | posting_pos: 256887
token: tolgyessy | freq: 4 | docs: 2 | posting_pos: 256891
token: tolkein | freq: 3 | docs: 1 | posting_pos: 256893
token: toll | freq: 3 | docs: 3 | posting_pos: 256894
token: toll-free | freq: 24 | docs: 8 | posting_pos: 256897
token: toller | freq: 6 | docs: 6 | posting_pos: 256905
token: tolls | freq: 5 | docs: 4 | posting_pos: 256911
token: tolmacsa | freq: 3 | docs: 3 | posting_pos: 256915
token: tolstoy | freq: 10 | docs: 4 | posting_pos: 256918
token: toltott | freq: 6 | docs: 3 | posting_pos: 256922
token: toluk | freq: 5 | docs: 5 | posting_pos: 256925
token: tolunk | freq: 5 | docs: 5 | posting_pos: 256930
token: tom | freq: 47 | docs: 21 | posting_pos: 256935
token: tombol | freq: 3 | docs: 3 | posting_pos: 256956
token: tomeg | freq: 11 | docs: 7 | posting_pos: 256959
token: tomegek | freq: 7 | docs: 7 | posting_pos: 256966
token: tomeges | freq: 6 | docs: 5 | posting_pos: 256973
token: tomegesen | freq: 3 | docs: 3 | posting_pos: 256978
token: tomeget | freq: 3 | docs: 2 | posting_pos: 256981
token: tomegkommunikacio | freq: 4 | docs: 3 | posting_pos: 256983
token: tomegtajekoztatas | freq: 3 | docs: 3 | posting_pos: 256986
token: tomoren | freq: 3 | docs: 3 | posting_pos: 256989
token: tomorrow | freq: 6 | docs: 5 | posting_pos: 256992
token: tomorules | freq: 3 | docs: 3 | posting_pos: 256997
token: tone | freq: 10 | docs: 9 | posting_pos: 257000
token: toni | freq: 8 | docs: 3 | posting_pos: 257009
token: tonkre | freq: 5 | docs: 4 | posting_pos: 257012
token: tonkrement | freq: 3 | docs: 3 | posting_pos: 257016
token: tonkretenni | freq: 3 | docs: 1 | posting_pos: 257019
token: tonna | freq: 7 | docs: 3 | posting_pos: 257020
token: tons | freq: 13 | docs: 6 | posting_pos: 257023
token: tony | freq: 5 | docs: 5 | posting_pos: 257029
token: too | freq: 51 | docs: 36 | posting_pos: 257034
token: took | freq: 64 | docs: 48 | posting_pos: 257070
token: tool | freq: 99 | docs: 31 | posting_pos: 257118
token: tools | freq: 34 | docs: 19 | posting_pos: 257149
token: top | freq: 90 | docs: 64 | posting_pos: 257168
token: top20 | freq: 15 | docs: 5 | posting_pos: 257232
token: topic | freq: 17 | docs: 13 | posting_pos: 257237
token: topics | freq: 26 | docs: 24 | posting_pos: 257250
token: topographic | freq: 4 | docs: 3 | posting_pos: 257274
token: topography | freq: 6 | docs: 5 | posting_pos: 257277
token: tor | freq: 29 | docs: 10 | posting_pos: 257282
token: torekednek | freq: 3 | docs: 3 | posting_pos: 257292
token: torekszik | freq: 10 | docs: 8 | posting_pos: 257295
token: torekves | freq: 4 | docs: 3 | posting_pos: 257303
token: torekvese | freq: 3 | docs: 2 | posting_pos: 257306
token: torekvesei | freq: 3 | docs: 3 | posting_pos: 257308
token: torekveseit | freq: 3 | docs: 3 | posting_pos: 257311
token: torekvesek | freq: 3 | docs: 3 | posting_pos: 257314
token: torekveseket | freq: 3 | docs: 3 | posting_pos: 257317
token: torfree | freq: 5 | docs: 5 | posting_pos: 257320
token: torgy | freq: 5 | docs: 1 | posting_pos: 257325
token: torgyan | freq: 91 | docs: 24 | posting_pos: 257326
token: torgyannak | freq: 3 | docs: 2 | posting_pos: 257350
