token: - | freq: 2360 | docs: 199 | posting_pos: 0
token: versenynapjan | freq: 1 | docs: 1 | posting_pos: 385967
token: versenynapon | freq: 1 | docs: 1 | posting_pos: 385968
token: versenynek | freq: 2 | docs: 1 | posting_pos: 385969
token: versenyszabalyok | freq: 1 | docs: 1 | posting_pos: 385970
token: versenyszam | freq: 2 | docs: 1 | posting_pos: 385971
token: versenyszfera | freq: 1 | docs: 1 | posting_pos: 385972
token: versenyszferaban | freq: 2 | docs: 2 | posting_pos: 385973
token: versenyszferabrutto | freq: 1 | docs: 1 | posting_pos: 385975
token: versenyt | freq: 2 | docs: 2 | posting_pos: 385976
token: versenytarsbol | freq: 1 | docs: 1 | posting_pos: 385978
token: versenyzoink | freq: 1 | docs: 1 | posting_pos: 385979
token: versenyzoket | freq: 1 | docs: 1 | posting_pos: 385980
token: verses | freq: 1 | docs: 1 | posting_pos: 385981
token: verseskoteteben | freq: 1 | docs: 1 | posting_pos: 385982
token: verseskotetek | freq: 1 | docs: 1 | posting_pos: 385983
token: verset | freq: 2 | docs: 2 | posting_pos: 385984
token: versforditasok | freq: 1 | docs: 1 | posting_pos: 385986
token: version | freq: 41 | docs: 23 | posting_pos: 385987
token: versions | freq: 13 | docs: 9 | posting_pos: 386010
token: versperren | freq: 1 | docs: 1 | posting_pos: 386019
token: verst | freq: 1 | docs: 1 | posting_pos: 386020
token: versus | freq: 25 | docs: 17 | posting_pos: 386021
token: verszerzodest | freq: 1 | docs: 1 | posting_pos: 386038
token: verszivo | freq: 1 | docs: 1 | posting_pos: 386039
token: verszomjas | freq: 1 | docs: 1 | posting_pos: 386040
token: verszopo | freq: 1 | docs: 1 | posting_pos: 386041
token: vertanuk | freq: 2 | docs: 2 | posting_pos: 386042
token: verte | freq: 3 | docs: 3 | posting_pos: 386044
token: vertebenin-t | freq: 1 | docs: 1 | posting_pos: 386047
token: vertek | freq: 2 | docs: 2 | posting_pos: 386048
token: vertical | freq: 12 | docs: 8 | posting_pos: 386050
token: verticales | freq: 1 | docs: 1 | posting_pos: 386058
token: vertically | freq: 13 | docs: 8 | posting_pos: 386059
token: vertically- | freq: 1 | docs: 1 | posting_pos: 386067
token: vertically-received | freq: 1 | docs: 1 | posting_pos: 386068
token: vertically-transmitted | freq: 1 | docs: 1 | posting_pos: 386069
token: vertigo | freq: 3 | docs: 2 | posting_pos: 386070
token: verting | freq: 1 | docs: 1 | posting_pos: 386072
token: vertol | freq: 1 | docs: 1 | posting_pos: 386073
token: vertreter | freq: 1 | docs: 1 | posting_pos: 386074
token: vertriebs | freq: 1 | docs: 1 | posting_pos: 386075
token: verunkon | freq: 1 | docs: 1 | posting_pos: 386076
token: verve | freq: 1 | docs: 1 | posting_pos: 386077
token: verw | freq: 2 | docs: 1 | posting_pos: 386078
token: verwaltung | freq: 1 | docs: 1 | posting_pos: 386079
token: very | freq: 180 | docs: 74 | posting_pos: 386080
token: veryfavorable | freq: 1 | docs: 1 | posting_pos: 386154
token: verzioja | freq: 1 | docs: 1 | posting_pos: 386155
token: ves | freq: 9 | docs: 3 | posting_pos: 386156
token: vesebben | freq: 1 | docs: 1 | posting_pos: 386159
token: vesen | freq: 1 | docs: 1 | posting_pos: 386160
token: veshetnenk | freq: 1 | docs: 1 | posting_pos: 386161
token: veskedj | freq: 1 | docs: 1 | posting_pos: 386162
token: veso | freq: 1 | docs: 1 | posting_pos: 386163
token: vesot | freq: 1 | docs: 1 | posting_pos: 386164
token: vesse | freq: 1 | docs: 1 | posting_pos: 386165
token: vessek | freq: 1 | docs: 1 | posting_pos: 386166
token: vessel | freq: 3 | docs: 2 | posting_pos: 386167
token: vessels | freq: 17 | docs: 8 | posting_pos: 386169
token: vessem | freq: 1 | docs: 1 | posting_pos: 386177
token: vessen | freq: 2 | docs: 1 | posting_pos: 386178
token: vessetek | freq: 1 | docs: 1 | posting_pos: 386179
token: vessuk | freq: 1 | docs: 1 | posting_pos: 386180
token: vessz | freq: 2 | docs: 2 | posting_pos: 386181
token: vesszen | freq: 1 | docs: 1 | posting_pos: 386183
token: vesszo | freq: 1 | docs: 1 | posting_pos: 386184
token: vesszofutasa | freq: 1 | docs: 1 | posting_pos: 386185
token: vesszuk | freq: 5 | docs: 4 | posting_pos: 386186
token: vestdata | freq: 1 | docs: 1 | posting_pos: 386190
token: vestek | freq: 3 | docs: 3 | posting_pos: 386191
token: vestfoldsh | freq: 1 | docs: 1 | posting_pos: 386194
token: vesti | freq: 1 | docs: 1 | posting_pos: 386195
token: vesuri | freq: 1 | docs: 1 | posting_pos: 386196
token: vesuvius | freq: 1 | docs: 1 | posting_pos: 386197
token: vesz | freq: 20 | docs: 14 | posting_pos: 386198
token: vesz-e | freq: 1 | docs: 1 | posting_pos: 386212
token: vesze | freq: 1 | docs: 1 | posting_pos: 386213
token: veszedelm | freq: 1 | docs: 1 | posting_pos: 386214
token: veszedelmes | freq: 3 | docs: 3 | posting_pos: 386215
token: veszedelmesebb | freq: 1 | docs: 1 | posting_pos: 386218
token: veszegetteelo | freq: 1 | docs: 1 | posting_pos: 386219
token: veszekedesek | freq: 1 | docs: 1 | posting_pos: 386220
token: veszekedest | freq: 1 | docs: 1 | posting_pos: 386221
token: veszellyel | freq: 1 | docs: 1 | posting_pos: 386222
token: veszely | freq: 8 | docs: 7 | posting_pos: 386223
token: veszelybe | freq: 4 | docs: 4 | posting_pos: 386230
token: veszelyben | freq: 7 | docs: 5 | posting_pos: 386234
token: veszelye | freq: 6 | docs: 6 | posting_pos: 386239
token: veszelyeire | freq: 3 | docs: 2 | posting_pos: 386245
token: veszelyeitol | freq: 1 | docs: 1 | posting_pos: 386247
token: veszelyeket | freq: 2 | docs: 2 | posting_pos: 386248
token: veszelyenek | freq: 1 | docs: 1 | posting_pos: 386250
token: veszelyes | freq: 8 | docs: 6 | posting_pos: 386251
token: veszelyesebbe | freq: 1 | docs: 1 | posting_pos: 386257
token: veszelyesseget | freq: 1 | docs: 1 | posting_pos: 386258
token: veszelyessegi | freq: 1 | docs: 1 | posting_pos: 386259
token: veszelyesterulet | freq: 1 | docs: 1 | posting_pos: 386260
token: veszelyestol | freq: 1 | docs: 1 | posting_pos: 386261
token: veszelyet | freq: 4 | docs: 4 | posting_pos: 386262
token: veszelyeztetett | freq: 5 | docs: 5 | posting_pos: 386266
token: veszelyeztetheti | freq: 2 | docs: 2 | posting_pos: 386271
token: veszelyezteti | freq: 5 | docs: 4 | posting_pos: 386273
token: veszelyeztetne | freq: 1 | docs: 1 | posting_pos: 386277
token: veszelyeztetni | freq: 1 | docs: 1 | posting_pos: 386278
token: veszelyezteto | freq: 1 | docs: 1 | posting_pos: 386279
token: veszelyeztetve | freq: 1 | docs: 1 | posting_pos: 386280
token: veszelyforras | freq: 1 | docs: 1 | posting_pos: 386281
token: veszelynek | freq: 2 | docs: 2 | posting_pos: 386282
token: veszelyt | freq: 11 | docs: 9 | posting_pos: 386284
token: veszes | freq: 1 | docs: 1 | posting_pos: 386293
token: veszesen | freq: 2 | docs: 2 | posting_pos: 386294
token: veszett | freq: 6 | docs: 5 | posting_pos: 386296
token: veszi | freq: 23 | docs: 15 | posting_pos: 386301
token: veszi-e | freq: 1 | docs: 1 | posting_pos: 386316
token: vesziaz | freq: 1 | docs: 1 | posting_pos: 386317
token: veszik | freq: 14 | docs: 12 | posting_pos: 386318
token: veszit | freq: 1 | docs: 1 | posting_pos: 386330
token: veszitett | freq: 2 | docs: 1 | posting_pos: 386331
token: veszitette | freq: 1 | docs: 1 | posting_pos: 386332
token: veszitettunk | freq: 1 | docs: 1 | posting_pos: 386333
token: vesziti | freq: 1 | docs: 1 | posting_pos: 386334
token: veszitinepszeruseget | freq: 1 | docs: 1 | posting_pos: 386335
token: veszkialtas | freq: 1 | docs: 1 | posting_pos: 386336
token: veszkijarata | freq: 2 | docs: 1 | posting_pos: 386337
token: veszkorszak | freq: 1 | docs: 1 | posting_pos: 386338
token: veszkorszakkal | freq: 1 | docs: 1 | posting_pos: 386339
token: veszkorszakot | freq: 1 | docs: 1 | posting_pos: 386340
token: veszkorszaktagadasanak | freq: 1 | docs: 1 | posting_pos: 386341
token: veszned | freq: 1 | docs: 1 | posting_pos: 386342
token: vesznek | freq: 10 | docs: 8 | posting_pos: 386343
token: vesznierezte | freq: 1 | docs: 1 | posting_pos: 386351
token: veszpremben | freq: 1 | docs: 1 | posting_pos: 386352
token: veszpremi | freq: 3 | docs: 1 | posting_pos: 386353
token: veszt | freq: 2 | docs: 1 | posting_pos: 386354
token: vesztegetessel | freq: 1 | docs: 1 | posting_pos: 386355
token: vesztegetni | freq: 1 | docs: 1 | posting_pos: 386356
token: vesztegetve | freq: 1 | docs: 1 | posting_pos: 386357
token: vesztenek | freq: 1 | docs: 1 | posting_pos: 386358
token: vesztenunk | freq: 1 | docs: 1 | posting_pos: 386359
token: vesztes | freq: 4 | docs: 4 | posting_pos: 386360
token: vesztese | freq: 1 | docs: 1 | posting_pos: 386364
token: veszteseg | freq: 2 | docs: 1 | posting_pos: 386365
token: veszteseg-potlasara | freq: 1 | docs: 1 | posting_pos: 386366
token: vesztesege | freq: 1 | docs: 1 | posting_pos: 386367
token: vesztesegei | freq: 1 | docs: 1 | posting_pos: 386368
token: vesztesegeit | freq: 1 | docs: 1 | posting_pos: 386369
token: vesztesegek | freq: 2 | docs: 1 | posting_pos: 386370
token: veszteseges | freq: 5 | docs: 4 | posting_pos: 386371
token: veszteseget | freq: 2 | docs: 2 | posting_pos: 386375
token: veszteseggel | freq: 1 | docs: 1 | posting_pos: 386377
token: veszteseguk | freq: 1 | docs: 1 | posting_pos: 386378
token: vesztesei | freq: 2 | docs: 2 | posting_pos: 386379
token: vesztesek | freq: 2 | docs: 2 | posting_pos: 386381
token: vesztesekkel | freq: 1 | docs: 1 | posting_pos: 386383
token: vesztesenek | freq: 1 | docs: 1 | posting_pos: 386384
token: vesztesnek | freq: 1 | docs: 1 | posting_pos: 386385
token: vesztett | freq: 7 | docs: 6 | posting_pos: 386386
token: vesztette | freq: 2 | docs: 2 | posting_pos: 386392
token: veszti | freq: 2 | docs: 2 | posting_pos: 386394
token: vesztukbe | freq: 1 | docs: 1 | posting_pos: 386396
token: vesztunkre | freq: 1 | docs: 1 | posting_pos: 386397
token: veszunk | freq: 2 | docs: 1 | posting_pos: 386398
token: veszélyességét | freq: 1 | docs: 1 | posting_pos: 386399
token: veszélyként | freq: 1 | docs: 1 | posting_pos: 386400
token: veszélyérzetet | freq: 1 | docs: 1 | posting_pos: 386401
token: vet | freq: 25 | docs: 11 | posting_pos: 386402
token: vete | freq: 1 | docs: 1 | posting_pos: 386413
token: veted | freq: 1 | docs: 1 | posting_pos: 386414
token: vetekedik | freq: 1 | docs: 1 | posting_pos: 386415
token: vetel | freq: 2 | docs: 1 | posting_pos: 386416
token: vetelar | freq: 2 | docs: 2 | posting_pos: 386417
token: vetelarrol | freq: 1 | docs: 1 | posting_pos: 386419
token: vetelekre | freq: 1 | docs: 1 | posting_pos: 386420
token: vetelet | freq: 1 | docs: 1 | posting_pos: 386421
token: vetelevel | freq: 1 | docs: 1 | posting_pos: 386422
token: vetelj | freq: 2 | docs: 1 | posting_pos: 386423
token: vetelkedese | freq: 1 | docs: 1 | posting_pos: 386424
token: vetelkedokig | freq: 1 | docs: 1 | posting_pos: 386425
token: vetelkedokrolvan | freq: 1 | docs: 1 | posting_pos: 386426
token: vetelytarsainal | freq: 1 | docs: 1 | posting_pos: 386427
token: vetelytarsak | freq: 1 | docs: 1 | posting_pos: 386428
token: vetemedett | freq: 1 | docs: 1 | posting_pos: 386429
token: veteran | freq: 5 | docs: 5 | posting_pos: 386430
token: veteran-advisers | freq: 1 | docs: 1 | posting_pos: 386435
token: veteranbolsevikhoz | freq: 1 | docs: 1 | posting_pos: 386436
token: veterans | freq: 3 | docs: 2 | posting_pos: 386437
token: veterin | freq: 2 | docs: 2 | posting_pos: 386439
token: veterinarian | freq: 1 | docs: 1 | posting_pos: 386441
token: veterinarians | freq: 1 | docs: 1 | posting_pos: 386442
token: veterinary | freq: 1 | docs: 1 | posting_pos: 386443
token: vetesunkre | freq: 1 | docs: 1 | posting_pos: 386444
token: vetett | freq: 13 | docs: 10 | posting_pos: 386445
token: vetettek | freq: 1 | docs: 1 | posting_pos: 386455
token: vetették | freq: 1 | docs: 1 | posting_pos: 386456
token: vethet | freq: 3 | docs: 3 | posting_pos: 386457
token: vethetnenk | freq: 1 | docs: 1 | posting_pos: 386460
token: vetheto | freq: 1 | docs: 1 | posting_pos: 386461
token: vethetoknek | freq: 1 | docs: 1 | posting_pos: 386462
token: veti | freq: 4 | docs: 4 | posting_pos: 386463
token: vetik | freq: 2 | docs: 2 | posting_pos: 386467
token: vetiti | freq: 2 | docs: 2 | posting_pos: 386469
token: vetitve | freq: 1 | docs: 1 | posting_pos: 386471
token: vetkekert | freq: 1 | docs: 1 | posting_pos: 386472
token: vetkeket | freq: 1 | docs: 1 | posting_pos: 386473
token: vetkesek | freq: 2 | docs: 2 | posting_pos: 386474
token: vetkesnek | freq: 1 | docs: 1 | posting_pos: 386476
token: vetket | freq: 1 | docs: 1 | posting_pos: 386477
token: vetkez | freq: 5 | docs: 2 | posting_pos: 386478
token: vetkezetesen | freq: 1 | docs: 1 | posting_pos: 386480
token: vetkezetesendics | freq: 1 | docs: 1 | posting_pos: 386481
token: vetkezett | freq: 1 | docs: 1 | posting_pos: 386482
token: vetkezik | freq: 2 | docs: 2 | posting_pos: 386483
token: vetkezm | freq: 2 | docs: 2 | posting_pos: 386485
token: vetkeznek | freq: 1 | docs: 1 | posting_pos: 386487
token: vetkezt | freq: 5 | docs: 2 | posting_pos: 386488
token: vetkeztetni | freq: 1 | docs: 1 | posting_pos: 386490
token: vetkozniok | freq: 1 | docs: 1 | posting_pos: 386491
token: vetlen | freq: 1 | docs: 1 | posting_pos: 386492
token: vetlenseguk | freq: 1 | docs: 1 | posting_pos: 386493
token: vetmed | freq: 7 | docs: 4 | posting_pos: 386494
token: vetnek | freq: 1 | docs: 1 | posting_pos: 386498
token: vetni | freq: 8 | docs: 8 | posting_pos: 386499
token: veto | freq: 9 | docs: 7 | posting_pos: 386507
token: vetodhet | freq: 1 | docs: 1 | posting_pos: 386514
token: vetodott | freq: 2 | docs: 2 | posting_pos: 386515
token: vetoed | freq: 3 | docs: 2 | posting_pos: 386517
token: vetoes | freq: 1 | docs: 1 | posting_pos: 386519
token: vetojaval | freq: 1 | docs: 1 | posting_pos: 386520
token: vetomiatt | freq: 1 | docs: 1 | posting_pos: 386521
token: vetoval | freq: 1 | docs: 1 | posting_pos: 386522
token: vetozhatja | freq: 1 | docs: 1 | posting_pos: 386523
token: vetozni | freq: 2 | docs: 2 | posting_pos: 386524
token: vets | freq: 13 | docs: 3 | posting_pos: 386526
token: vetseg | freq: 1 | docs: 1 | posting_pos: 386529
token: vetsege | freq: 1 | docs: 1 | posting_pos: 386530
token: vetsegert | freq: 1 | docs: 1 | posting_pos: 386531
token: vett | freq: 33 | docs: 19 | posting_pos: 386532
token: vettcsak | freq: 1 | docs: 1 | posting_pos: 386551
token: vette | freq: 23 | docs: 15 | posting_pos: 386552
token: vettecelba | freq: 1 | docs: 1 | posting_pos: 386567
token: vettek | freq: 17 | docs: 13 | posting_pos: 386568
token: vettekreszt | freq: 1 | docs: 1 | posting_pos: 386581
token: vettem | freq: 4 | docs: 3 | posting_pos: 386582
token: vettetett | freq: 1 | docs: 1 | posting_pos: 386585
token: vettpenzugyi | freq: 1 | docs: 1 | posting_pos: 386586
token: vettuk | freq: 1 | docs: 1 | posting_pos: 386587
token: vettunk | freq: 1 | docs: 1 | posting_pos: 386588
token: vetulete | freq: 1 | docs: 1 | posting_pos: 386589
token: vetuletei | freq: 1 | docs: 1 | posting_pos: 386590
token: vetítése | freq: 1 | docs: 1 | posting_pos: 386591
token: vev | freq: 1 | docs: 1 | posting_pos: 386592
token: veve | freq: 11 | docs: 10 | posting_pos: 386593
token: vevo | freq: 7 | docs: 4 | posting_pos: 386603
token: vevoamerikaiaknak | freq: 1 | docs: 1 | posting_pos: 386607
token: vevore | freq: 1 | docs: 1 | posting_pos: 386608
token: vevot | freq: 1 | docs: 1 | posting_pos: 386609
token: vew | freq: 2 | docs: 2 | posting_pos: 386610
token: vewgazreszleget | freq: 1 | docs: 1 | posting_pos: 386612
token: vexcel | freq: 2 | docs: 2 | posting_pos: 386613
token: veysey | freq: 4 | docs: 4 | posting_pos: 386615
token: vez | freq: 5 | docs: 3 | posting_pos: 386619
token: veze | freq: 1 | docs: 1 | posting_pos: 386622
token: vezekeltunk | freq: 1 | docs: 1 | posting_pos: 386623
token: vezenyelni | freq: 1 | docs: 1 | posting_pos: 386624
token: vezenyelt | freq: 1 | docs: 1 | posting_pos: 386625
token: vezer | freq: 4 | docs: 4 | posting_pos: 386626
token: vezerallatait | freq: 1 | docs: 1 | posting_pos: 386630
token: vezerbikainak | freq: 1 | docs: 1 | posting_pos: 386631
token: vezercikk | freq: 1 | docs: 1 | posting_pos: 386632
token: vezercikkben | freq: 2 | docs: 2 | posting_pos: 386633
token: vezere | freq: 1 | docs: 1 | posting_pos: 386635
token: vezeregyenisegehez | freq: 1 | docs: 1 | posting_pos: 386636
token: vezereljenek | freq: 1 | docs: 1 | posting_pos: 386637
token: vezerelt | freq: 2 | docs: 2 | posting_pos: 386638
token: vezereltek | freq: 1 | docs: 1 | posting_pos: 386640
token: vezereszmek | freq: 2 | docs: 1 | posting_pos: 386641
token: vezerhajoja | freq: 1 | docs: 1 | posting_pos: 386642
token: vezerhajojahoz | freq: 1 | docs: 1 | posting_pos: 386643
token: vezerigazgato | freq: 3 | docs: 3 | posting_pos: 386644
token: vezerigazgato-helyettest | freq: 1 | docs: 1 | posting_pos: 386647
token: vezerigazgatoja | freq: 4 | docs: 3 | posting_pos: 386648
token: vezerigazgatojaelmondta | freq: 1 | docs: 1 | posting_pos: 386651
token: vezerigazgatojat | freq: 1 | docs: 1 | posting_pos: 386652
token: vezerigazgatokent | freq: 1 | docs: 1 | posting_pos: 386653
token: vezerkarban | freq: 1 | docs: 1 | posting_pos: 386654
token: vezerkari | freq: 5 | docs: 3 | posting_pos: 386655
token: vezerkarok | freq: 1 | docs: 1 | posting_pos: 386658
token: vezerkart | freq: 1 | docs: 1 | posting_pos: 386659
token: vezerlessel | freq: 1 | docs: 1 | posting_pos: 386660
token: vezerlete | freq: 1 | docs: 1 | posting_pos: 386661
token: vezerlik | freq: 2 | docs: 2 | posting_pos: 386662
token: vezerlo | freq: 1 | docs: 1 | posting_pos: 386664
token: vezerornagy | freq: 2 | docs: 1 | posting_pos: 386665
token: vezerszonok | freq: 1 | docs: 1 | posting_pos: 386666
token: vezerszonokai | freq: 1 | docs: 1 | posting_pos: 386667
token: vezerszonokot | freq: 1 | docs: 1 | posting_pos: 386668
token: vezesd | freq: 1 | docs: 1 | posting_pos: 386669
token: vezesse | freq: 1 | docs: 1 | posting_pos: 386670
token: vezessen | freq: 1 | docs: 1 | posting_pos: 386671
token: vezet | freq: 37 | docs: 17 | posting_pos: 386672
token: vezetek- | freq: 1 | docs: 1 | posting_pos: 386689
token: vezeteken | freq: 2 | docs: 2 | posting_pos: 386690
token: vezeteket | freq: 1 | docs: 1 | posting_pos: 386692
token: vezetes | freq: 5 | docs: 5 | posting_pos: 386693
token: vezetese | freq: 9 | docs: 8 | posting_pos: 386698
token: vezeteseben | freq: 4 | docs: 4 | posting_pos: 386706
token: vezetesehez | freq: 1 | docs: 1 | posting_pos: 386710
token: vezetesere | freq: 1 | docs: 1 | posting_pos: 386711
token: vezeteset | freq: 3 | docs: 3 | posting_pos: 386712
token: vezetesetol | freq: 1 | docs: 1 | posting_pos: 386715
token: vezetesevel | freq: 4 | docs: 4 | posting_pos: 386716
token: vezetesevelalakult | freq: 1 | docs: 1 | posting_pos: 386720
token: vezetesfelelte | freq: 1 | docs: 1 | posting_pos: 386721
token: vezetesi | freq: 1 | docs: 1 | posting_pos: 386722
token: vezeteskatasztrofalis | freq: 1 | docs: 1 | posting_pos: 386723
token: vezetesnek | freq: 1 | docs: 1 | posting_pos: 386724
token: vezetesre | freq: 1 | docs: 1 | posting_pos: 386725
token: vezetest | freq: 1 | docs: 1 | posting_pos: 386726
token: vezetett | freq: 7 | docs: 6 | posting_pos: 386727
token: vezetettek | freq: 1 | docs: 1 | posting_pos: 386733
token: vezetettkoltsegvetesi | freq: 1 | docs: 1 | posting_pos: 386734
token: vezethet | freq: 5 | docs: 4 | posting_pos: 386735
token: vezetheto | freq: 1 | docs: 1 | posting_pos: 386739
token: vezeti | freq: 8 | docs: 7 | posting_pos: 386740
token: vezetik | freq: 4 | docs: 4 | posting_pos: 386747
token: vezetne | freq: 1 | docs: 1 | posting_pos: 386751
token: vezetnek | freq: 3 | docs: 3 | posting_pos: 386752
token: vezetni | freq: 3 | docs: 2 | posting_pos: 386755
token: vezeto | freq: 45 | docs: 24 | posting_pos: 386757
token: vezetocsoport | freq: 1 | docs: 1 | posting_pos: 386781
token: vezetohoz | freq: 1 | docs: 1 | posting_pos: 386782
token: vezetoi | freq: 22 | docs: 17 | posting_pos: 386783
token: vezetoi1992 | freq: 1 | docs: 1 | posting_pos: 386800
token: vezetoibol | freq: 1 | docs: 1 | posting_pos: 386801
token: vezetoik | freq: 4 | docs: 3 | posting_pos: 386802
token: vezetoiket | freq: 2 | docs: 2 | posting_pos: 386805
token: vezetoinek | freq: 7 | docs: 5 | posting_pos: 386807
token: vezetoinekazonnali | freq: 1 | docs: 1 | posting_pos: 386812
token: vezetoinyilatkoznak | freq: 1 | docs: 1 | posting_pos: 386813
token: vezetoirol | freq: 2 | docs: 1 | posting_pos: 386814
token: vezetoit | freq: 5 | docs: 3 | posting_pos: 386815
token: vezetoivel | freq: 8 | docs: 6 | posting_pos: 386818
token: vezetoivelfolytatott | freq: 1 | docs: 1 | posting_pos: 386824
token: vezetoje | freq: 37 | docs: 23 | posting_pos: 386825
token: vezetoje- | freq: 1 | docs: 1 | posting_pos: 386848
token: vezetojekent | freq: 1 | docs: 1 | posting_pos: 386849
token: vezetojenek | freq: 3 | docs: 3 | posting_pos: 386850
token: vezetojet | freq: 3 | docs: 3 | posting_pos: 386853
token: vezetojeve | freq: 2 | docs: 2 | posting_pos: 386856
token: vezetojevel | freq: 4 | docs: 4 | posting_pos: 386858
token: vezetojevelkeszitette | freq: 1 | docs: 1 | posting_pos: 386862
token: vezetok | freq: 20 | docs: 15 | posting_pos: 386863
token: vezetokbol | freq: 1 | docs: 1 | posting_pos: 386878
token: vezetoket | freq: 5 | docs: 5 | posting_pos: 386879
token: vezetokkifejeztek | freq: 1 | docs: 1 | posting_pos: 386884
token: vezetoknek | freq: 2 | docs: 2 | posting_pos: 386885
token: vezetokormanylap | freq: 1 | docs: 1 | posting_pos: 386887
token: vezetokre | freq: 2 | docs: 1 | posting_pos: 386888
token: vezetonek | freq: 1 | docs: 1 | posting_pos: 386889
token: vezetoseg | freq: 5 | docs: 5 | posting_pos: 386890
token: vezetosegben | freq: 1 | docs: 1 | posting_pos: 386895
token: vezetosege | freq: 2 | docs: 2 | posting_pos: 386896
token: vezetosegenek | freq: 1 | docs: 1 | posting_pos: 386898
token: vezetoseggel | freq: 1 | docs: 1 | posting_pos: 386899
token: vezetosegnek | freq: 1 | docs: 1 | posting_pos: 386900
token: vezetoszerepet | freq: 2 | docs: 2 | posting_pos: 386901
token: vezetot | freq: 4 | docs: 4 | posting_pos: 386903
token: vezetotestulete | freq: 1 | docs: 1 | posting_pos: 386907
token: vezetovel | freq: 1 | docs: 1 | posting_pos: 386908
token: vezetoveltortent | freq: 1 | docs: 1 | posting_pos: 386909
token: vezette | freq: 10 | docs: 9 | posting_pos: 386910
token: vezettecsoportosulas | freq: 1 | docs: 1 | posting_pos: 386919
token: vezettejukosz-delegacio | freq: 1 | docs: 1 | posting_pos: 386920
token: vezettek | freq: 4 | docs: 4 | posting_pos: 386921
token: vezettemuneppartnak | freq: 1 | docs: 1 | posting_pos: 386925
token: vezettetni | freq: 1 | docs: 1 | posting_pos: 386926
token: vezettuk | freq: 1 | docs: 1 | posting_pos: 386927
token: vezetés | freq: 2 | docs: 1 | posting_pos: 386928
token: vezetésnek | freq: 1 | docs: 1 | posting_pos: 386929
token: vezredek | freq: 1 | docs: 1 | posting_pos: 386930
token: vezérelve | freq: 1 | docs: 1 | posting_pos: 386931
token: vf | freq: 10 | docs: 5 | posting_pos: 386932
token: vfc | freq: 3 | docs: 3 | posting_pos: 386937
token: vffy | freq: 1 | docs: 1 | posting_pos: 386940
token: vfl | freq: 2 | docs: 2 | posting_pos: 386941
token: vfordul | freq: 4 | docs: 2 | posting_pos: 386943
token: vg | freq: 41 | docs: 26 | posting_pos: 386945
token: vg-i | freq: 1 | docs: 1 | posting_pos: 386971
token: vg-nak | freq: 2 | docs: 2 | posting_pos: 386972
token: vgh | freq: 1 | docs: 1 | posting_pos: 386974
token: vgi | freq: 1 | docs: 1 | posting_pos: 386975
token: vgnak | freq: 1 | docs: 1 | posting_pos: 386976
token: vgs | freq: 15 | docs: 5 | posting_pos: 386977
token: vh | freq: 7 | docs: 5 | posting_pos: 386982
token: vhs | freq: 3 | docs: 2 | posting_pos: 386987
token: vhsla | freq: 1 | docs: 1 | posting_pos: 386989
token: vi | freq: 22 | docs: 12 | posting_pos: 386990
token: via | freq: 123 | docs: 29 | posting_pos: 387002
token: via-christi | freq: 2 | docs: 2 | posting_pos: 387031
token: viability | freq: 5 | docs: 4 | posting_pos: 387033
token: viable | freq: 19 | docs: 18 | posting_pos: 387037
token: viacom | freq: 4 | docs: 4 | posting_pos: 387055
token: viacomcv | freq: 5 | docs: 5 | posting_pos: 387059
token: viadalokat | freq: 1 | docs: 1 | posting_pos: 387064
token: viadalon | freq: 1 | docs: 1 | posting_pos: 387065
token: viaje | freq: 1 | docs: 1 | posting_pos: 387066
token: viale | freq: 1 | docs: 1 | posting_pos: 387067
token: viamonte | freq: 1 | docs: 1 | posting_pos: 387068
token: vianet | freq: 10 | docs: 5 | posting_pos: 387069
token: viasub | freq: 2 | docs: 2 | posting_pos: 387074
token: viatcheslav | freq: 2 | docs: 2 | posting_pos: 387076
token: viboral | freq: 1 | docs: 1 | posting_pos: 387078
token: vibrant | freq: 1 | docs: 1 | posting_pos: 387079
token: vibration | freq: 1 | docs: 1 | posting_pos: 387080
token: vibrations | freq: 1 | docs: 1 | posting_pos: 387081
token: vic | freq: 12 | docs: 7 | posting_pos: 387082
token: vicarious | freq: 4 | docs: 1 | posting_pos: 387089
token: vicc | freq: 1 | docs: 1 | posting_pos: 387090
token: vicclapbol | freq: 1 | docs: 1 | posting_pos: 387091
token: vice | freq: 24 | docs: 19 | posting_pos: 387092
token: vice- | freq: 1 | docs: 1 | posting_pos: 387111
token: vice-president | freq: 6 | docs: 3 | posting_pos: 387112
token: vice-versa | freq: 2 | docs: 2 | posting_pos: 387115
token: vicepresident | freq: 2 | docs: 2 | posting_pos: 387117
token: vicepresidente | freq: 15 | docs: 4 | posting_pos: 387119
token: viceresidente | freq: 1 | docs: 1 | posting_pos: 387123
token: vices | freq: 2 | docs: 2 | posting_pos: 387124
token: vichy | freq: 1 | docs: 1 | posting_pos: 387126
token: vicinity | freq: 5 | docs: 1 | posting_pos: 387127
token: vicious | freq: 1 | docs: 1 | posting_pos: 387128
token: vicksburg | freq: 3 | docs: 3 | posting_pos: 387129
token: vicky | freq: 2 | docs: 2 | posting_pos: 387132
token: vicnet | freq: 6 | docs: 5 | posting_pos: 387134
token: vico | freq: 14 | docs: 4 | posting_pos: 387139
token: vico-elnok | freq: 1 | docs: 1 | posting_pos: 387143
token: vico-nak | freq: 1 | docs: 1 | posting_pos: 387144
